date,campaign,ad_group,keyword,match_type,intent_tier,is_high_intent,is_crm_verified,impressions,clicks,cost,gads_conversions,gads_conv_value
2025-04-15,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,13001,252,511.67,16.9,1093.52
2025-04-15,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,6101,146,302.15,9.4,560.13
2025-04-15,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,5831,129,296.03,9.4,592.11
2025-04-15,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,5982,119,252.73,8.0,563.94
2025-04-15,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,2739,62,136.05,4.6,274.6
2025-04-15,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,4154,103,197.11,6.6,461.7
2025-04-15,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,7752,176,408.42,13.8,866.28
2025-04-15,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,5645,126,234.35,8.8,534.04
2025-04-15,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,10754,230,481.2,16.7,1085.07
2025-04-15,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,4778,101,215.61,7.6,419.1
2025-04-15,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,6991,157,318.68,12.8,681.13
2025-04-15,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,6540,150,293.42,9.9,610.48
2025-04-16,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,16581,341,718.62,27.1,1660.63
2025-04-16,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,14532,285,565.16,18.6,1336.09
2025-04-16,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,6599,143,330.62,10.1,621.5
2025-04-16,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,7428,147,319.7,11.1,697.77
2025-04-16,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,6479,129,264.11,8.5,590.28
2025-04-16,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,2827,68,124.28,5.0,306.51
2025-04-16,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,5076,105,219.83,7.1,467.43
2025-04-16,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,9647,186,427.73,13.0,870.33
2025-04-16,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,5531,128,261.88,9.5,605.88
2025-04-16,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,12967,282,561.33,18.3,1229.51
2025-04-16,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,4910,115,217.04,7.7,487.42
2025-04-16,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,7891,183,385.33,13.4,827.01
2025-04-16,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,6766,150,300.5,11.9,687.71
2025-04-17,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,13162,284,631.01,22.7,1261.56
2025-04-17,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,11649,238,544.32,18.2,1064.7
2025-04-17,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,5314,132,262.14,8.9,577.8
2025-04-17,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,5852,139,282.32,9.7,602.43
2025-04-17,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,5132,117,231.13,8.7,542.11
2025-04-17,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,2532,60,115.31,3.7,248.28
2025-04-17,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,4204,100,196.95,7.3,394.13
2025-04-17,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,7337,164,341.21,13.9,734.64
2025-04-17,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,5005,112,253.4,7.9,522.28
2025-04-17,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,9610,233,525.25,16.9,943.15
2025-04-17,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,4574,99,220.51,7.3,433.52
2025-04-17,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,6431,162,343.55,11.9,690.87
2025-04-17,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,5455,134,284.43,8.6,553.4
2025-04-18,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,16470,350,765.06,27.7,1760.31
2025-04-18,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,13221,305,653.43,21.8,1305.78
2025-04-18,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,7288,153,320.33,10.9,718.51
2025-04-18,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,6976,147,300.52,12.3,708.59
2025-04-18,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,5324,129,273.54,8.6,581.69
2025-04-18,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,3177,67,143.7,4.9,318.42
2025-04-18,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,4934,103,238.52,7.6,518.42
2025-04-18,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,9516,202,431.03,16.2,986.14
2025-04-18,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,5347,139,255.96,9.7,635.28
2025-04-18,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,11442,272,524.4,18.3,1163.44
2025-04-18,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,4830,116,248.11,7.6,461.81
2025-04-18,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,7272,171,352.55,11.7,773.99
2025-04-18,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,6417,166,318.26,10.4,684.52
2025-04-19,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,16077,372,671.36,22.9,1598.29
2025-04-19,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,14217,291,544.9,22.1,1400.7
2025-04-19,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,6850,145,309.57,11.4,741.62
2025-04-19,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,7443,152,305.78,9.7,726.01
2025-04-19,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,5644,136,253.45,8.6,562.58
2025-04-19,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,3343,62,142.25,5.3,292.45
2025-04-19,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,4751,115,224.08,8.7,519.61
2025-04-19,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,8577,209,423.1,15.5,851.01
2025-04-19,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,6062,123,247.66,10.5,561.57
2025-04-19,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,11727,256,513.61,18.0,1094.83
2025-04-19,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,5211,121,240.26,7.5,528.18
2025-04-19,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,8549,195,373.44,13.6,790.2
2025-04-19,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,6801,164,335.0,10.8,657.79
2025-04-20,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,16058,311,683.37,24.3,1492.92
2025-04-20,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,11993,255,548.22,22.3,1090.59
2025-04-20,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,6237,140,308.92,10.4,646.57
2025-04-20,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,5742,145,284.0,9.4,567.03
2025-04-20,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,4916,117,241.07,9.5,586.38
2025-04-20,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,2981,60,130.54,4.9,298.11
2025-04-20,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,4496,106,200.47,7.4,454.17
2025-04-20,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,8745,175,369.99,14.6,805.98
2025-04-20,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,4824,128,251.35,9.9,509.91
2025-04-20,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,10038,245,485.21,18.8,1026.17
2025-04-20,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,4965,102,220.02,7.6,487.16
2025-04-20,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,7722,157,337.78,12.7,738.32
2025-04-20,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,6140,133,294.14,11.9,650.93
2025-04-21,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,15194,369,653.08,26.4,1638.04
2025-04-21,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,12814,270,563.48,18.7,1391.73
2025-04-21,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,6115,156,312.15,11.6,723.77
2025-04-21,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,6997,139,303.78,11.5,633.94
2025-04-21,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,6305,138,247.39,10.2,552.16
2025-04-21,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,2968,66,132.12,4.2,276.31
2025-04-21,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,4759,105,229.84,7.0,448.45
2025-04-21,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,7971,200,405.49,12.5,919.96
2025-04-21,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,5957,131,254.4,8.3,520.72
2025-04-21,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,10939,255,490.04,16.7,1147.22
2025-04-21,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,4672,119,205.62,8.3,468.98
2025-04-21,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,8079,182,328.98,10.9,834.44
2025-04-21,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,6991,146,282.3,9.5,704.94
2025-04-22,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,13706,311,672.1,23.2,1288.61
2025-04-22,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,9749,258,542.7,19.6,1069.39
2025-04-22,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,5860,139,291.86,10.5,615.68
2025-04-22,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,5405,126,249.04,8.4,559.76
2025-04-22,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,5384,108,253.7,7.6,556.17
2025-04-22,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,2427,60,124.26,3.9,245.95
2025-04-22,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,3730,102,204.89,6.3,428.38
2025-04-22,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,7691,172,354.37,12.6,761.18
2025-04-22,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,5210,110,222.67,8.1,545.04
2025-04-22,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,9214,220,450.37,16.8,1088.67
2025-04-22,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,4225,92,203.4,6.1,450.53
2025-04-22,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,6194,157,307.98,12.3,715.92
2025-04-22,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,6010,141,288.97,9.0,641.96
2025-04-23,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,13729,329,656.0,26.4,1646.91
2025-04-23,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,11588,272,533.33,18.3,1361.99
2025-04-23,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,6441,153,299.84,11.1,725.55
2025-04-23,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,6246,151,295.91,11.3,610.22
2025-04-23,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,5403,130,268.68,10.0,561.88
2025-04-23,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,3070,64,119.43,4.4,263.43
2025-04-23,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,4341,96,218.19,7.6,445.63
2025-04-23,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,9333,184,365.91,12.5,873.74
2025-04-23,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,5164,114,249.31,10.0,551.41
2025-04-23,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,11362,258,489.73,20.6,1084.35
2025-04-23,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,4294,104,219.47,8.4,520.19
2025-04-23,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,7566,178,323.47,13.6,729.17
2025-04-23,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,6606,154,290.36,11.5,716.54
2025-04-24,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,12934,288,641.68,24.2,1442.22
2025-04-24,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,10282,259,469.42,16.7,1051.17
2025-04-24,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,6272,136,268.71,9.4,557.31
2025-04-24,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,6237,135,256.48,9.8,635.62
2025-04-24,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,5477,118,214.52,9.1,524.88
2025-04-24,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,2736,56,113.66,4.2,244.37
2025-04-24,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,4505,100,181.09,7.5,450.94
2025-04-24,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,7119,176,331.49,12.4,817.62
2025-04-24,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,5221,118,243.37,8.7,533.18
2025-04-24,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,9893,237,502.44,17.5,1101.6
2025-04-24,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,4050,90,196.03,8.1,414.15
2025-04-24,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,7129,149,327.7,10.5,731.04
2025-04-24,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,5826,131,278.85,10.6,593.93
2025-04-25,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,14139,309,695.5,27.0,1624.5
2025-04-25,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,10755,261,558.12,21.4,1332.29
2025-04-25,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,5684,140,278.89,11.7,615.58
2025-04-25,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,6400,139,273.48,9.5,645.54
2025-04-25,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,5037,117,241.12,8.0,508.11
2025-04-25,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,2695,62,133.85,4.1,277.15
2025-04-25,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,4710,107,204.05,7.3,457.47
2025-04-25,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,7512,180,352.7,14.6,772.92
2025-04-25,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,5120,116,256.84,8.3,532.53
